Chamber Pressure,OF,Adiabatic flame temperature,cp mass,cv mass,cp molar,cv molar,Isentropic exponent,Molecular weight,Specific gas constant,Specifc impulse,Vacuum specific Impulse,Characteristic velocityThrust coefficient,Vacuum thrust coefficient
bar,-,K,J/kg-K,J/mol-K,J/kg-K,J/mol-K,-,g/mol,J/kg-K,sec,sec,m/s,-,-
226.25000000000003,5.949494949494949,3445.7394677316865,1542.407883077712,1234.4535695594257,41643.49100774326,33329.02838959002,1.249466096669958,26.999013337929828,307.9543135182865,270.161238514197,332.4567530650479,1565.6032012183466,1.6922402225631084,2.0824478481573165
226.25000000000003,6.090909090909091,3443.0448994048893,1538.39517753286,1231.5425405295339,41684.27333868908,33369.81072053584,1.2491612160399972,27.095946443058,306.85263700332604,269.63074327202423,331.89416736060076,1562.3247361467668,1.6924614117229204,2.0832864391395503
226.25000000000003,6.232323232323232,3439.3183947349416,1534.4663648098485,1228.6452003596216,41718.05196007428,33403.58934192103,1.2489092574167984,27.187335556386724,305.8211644502267,269.07987049286834,331.29066611216246,1558.9642655024593,1.6926443859945706,2.083980808746583
226.25000000000003,6.373737373737374,3434.7217967388397,1530.623504622285,1225.7700801604874,41745.6747750704,33431.21215691716,1.2487035940882845,27.27364021851478,304.8534244617976,268.51364884071563,330.65439101316883,1555.5463870064898,1.6927938609861708,2.084548497373588
226.25000000000003,6.515151515151515,3429.388178852952,1526.867397940945,1222.9235819005376,41767.85719295295,33453.394574799706,1.2485386826608171,27.355261661411422,303.94381604040734,267.93607950563313,329.9919203098333,1552.0904609117163,1.6929137961072578,2.085004287318082
226.25000000000003,6.656565656565657,3423.427751363745,1523.1979155820918,1220.110460486553,41785.207260274525,33470.74464212128,1.2484098488711213,27.43255281064789,303.0874550955388,267.35036171827437,329.30860110383594,1548.611781241095,1.6930075416598807,2.0853607289664304
226.25000000000003,6.797979797979798,3416.9324444082577,1519.6142469084593,1217.3341944042782,41798.24551856163,33483.78290040839,1.2483131205002476,27.505826300060694,302.2800525041814,266.75906529197204,328.6088055427787,1545.122468647928,1.6930779538366822,2.0856285558361023
226.25000000000003,6.9393939393939394,3409.979476273622,1516.1150879245615,1214.5972711408713,41807.42072834198,33492.958110188745,1.2482450965005665,27.57536090849999,301.5178167836905,266.16426324852273,327.8961290501081,1541.6321538849138,1.6931274854435743,2.085817012732916
226.25000000000003,7.08080808080808,3402.6341448963244,1512.6987835321079,1211.901407587025,41813.12236746326,33498.65974931001,1.2482028439458537,27.641406751072296,300.7973759450827,265.5676342427874,327.17354444354055,1538.14850364468,1.6931582575908704,2.0859341162538496
226.25000000000003,7.222222222222222,3394.9520242186177,1509.3634351524931,1209.2477208412718,41815.6906164828,33501.22799832956,1.2481838163833225,27.704189489828277,300.1157143112212,264.97054212112573,326.4435224350823,1534.6776274419292,1.6931721166896738,2.0859868626768883
226.25000000000003,7.363636363636363,3386.9807030065035,1506.1069821497808,1206.6368610911445,41815.424382761856,33500.96176460861,1.2481857887118,27.76391377130164,299.4701210586362,264.37409809185294,325.70812641219516,1531.2243943161347,1.6931706800624544,2.085981394847542
226.25000000000003,7.505050505050505,3378.761170215678,1502.9272633879793,1204.069115393186,41812.58778817171,33498.125170018466,1.2482068048869455,27.820766052187736,298.85814799479317,263.77920960055667,324.96908744462485,1527.7926807956107,1.6931553726793651,2.0859231369856066
226.25000000000003,7.646464646464646,3370.328925787339,1499.822063681959,1201.544489024641,41807.415447479616,33492.95282932637,1.2482451356415825,27.874916938376888,298.27757465731764,263.1866189799028,324.2278640012778,1524.3855661541593,1.6931274569404133,2.085816904269076
226.25000000000003,7.787878787878787,3361.7148768661777,1496.7891487269192,1199.0627694690004,41800.11678967266,33485.65417151942,1.2482992440752418,27.926523134688264,297.7263792579188,262.59693418650585,323.4856897734797,1521.0054870030037,1.6930880569762286,2.0856669924760305
226.25000000000003,7.929292929292929,3352.946065282521,1493.826291215347,1196.6235768907188,41790.87961746538,33476.41699931215,1.248367757467117,27.975729081234178,297.2027143246284,262.01065337636646,322.7436121897169,1517.6543603144216,1.6930381786014943,2.085477251766712
226.25000000000003,8.07070707070707,3344.046261518984,1490.9312901964831,1194.2264040489595,41779.8730567926,33465.41043863936,1.2484494440430742,28.022668335900725,296.7048861475236,261.4281846532618,322.0025236005445,1514.333681789342,1.6929787257987894,2.0852511477761313
226.25000000000003,8.212121212121211,3335.0364523798826,1488.1019852432078,1191.8706479183188,41767.25001492522,33452.78739677198,1.2485431937117308,28.06746474980275,296.23133732488867,260.8498620128895,321.26318665713023,1511.0446048536817,1.692910514416222,2.0849918124926687
226.25000000000003,8.353535353535353,3325.9352435255837,1485.3362666235084,1189.5556347695913,41753.149240440725,33438.68662228748,1.2486480020005184,28.11023347282477,295.7806318539171,260.27595827166687,320.5262550636196,1507.7880043497544,1.6928342836137626,2.084702086866126
226.25000000000003,8.494949494949495,3316.759193425613,1482.6320823954657,1187.2806400721818,41737.69705874225,33423.234440589,1.2487629565873555,28.151081818833504,295.35144232328355,259.7066955923664,319.7922906230725,1504.5645280702627,1.6927507054798399,2.084384556680376
226.25000000000003,8.636363636363637,3307.523091759335,1479.9874431342814,1185.0449042813955,41721.008841704985,33406.54622355175,1.2488872259500896,28.19011001427772,294.9425388528861,259.14225408461425,319.06177729816017,1501.3746385866943,1.6926603931521906,2.084041582909906
226.25000000000003,8.777777777777779,3298.2401925795184,1477.4004248393092,1182.847645344791,41703.190258297196,33388.72764014396,1.2490200497534558,28.22741184931843,294.5527794945182,258.58277885566366,318.3351328554003,1498.2186472927694,1.6925639077093684,2.083675327534736
226.25000000000003,8.919191919191919,3288.922410453754,1474.8691704462403,1180.6880685851606,41684.33834384353,33369.87572569029,1.2491607306691954,28.26307524702778,294.18110186107975,258.0283858079992,317.61271854410376,1495.0967421763323,1.6924617640465567,2.083287775596787
226.25000000000003,9.06060606060606,3279.580486163596,1472.3918902753953,1178.5653744809208,41664.54241839047,33350.07980023723,1.2493086273842768,28.2971827633454,293.8265157944746,257.4791664193432,316.89484716992513,1492.0090105188028,1.692354435908034,2.082880754130528
226.25000000000003,9.202020202020202,3270.224127259661,1469.9668616740514,1176.4787647579808,41643.88487894306,33329.42226078983,1.2494631485987302,28.32981202822321,293.4880969160708,256.9351916931258,316.1817898515677,1488.955457476872,1.6922423602161585,2.0824559484822864
226.25000000000003,9.343434343434343,3260.8621277621596,1467.5924280544905,1174.4274471237686,41622.44188581085,33307.9792676576,1.2496237478515149,28.361036136570636,293.16498093072175,256.39651543038184,315.4737816932424,1485.9360213108473,1.6921259408108535,2.082014916438214
226.25000000000003,9.484848484848484,3251.502470496471,1465.2669974854064,1172.4106389083386,41600.28395968734,33285.8213415341,1.2497899190421489,28.39092399615836,292.85635857706814,255.86317694478143,314.77102656123196,1482.9505858741034,1.692005551693115,2.0815591005058387
226.25000000000003,9.626262626262626,3242.1524149164766,1462.9890409601066,1170.4275698256326,41577.47650318443,33263.01388503119,1.2499611925392864,28.41954063845799,292.5614711344741,255.33520331938362,314.0737011178066,1479.9989908600116,1.6918815398495612,2.0810898386337255
226.25000000000003,9.767676767676768,3232.8185727581345,1460.7570904380946,1168.4774840267564,41554.080258193084,33239.61764003984,1.2501371317863113,28.44694749743137,292.2796064113381,254.8126112853204,313.3819582377252,1477.0810402090221,1.691754227721705,2.0806083736049406
226.25000000000003,9.909090909090908,3223.506973454877,1458.5697367354132,1166.5596415841796,41530.15170854095,33215.68909038771,1.25031733032928,28.47320266050096,292.0100951512335,254.29540878789396,312.6959299100361,1474.1965090035644,1.691623915372988,2.080115861300578
226.25000000000003,10.05050505050505,3214.2231209140464,1456.425627322655,1164.6733195195882,41505.74343586153,33191.28081770829,1.2505014092049525,28.498361095280558,291.7523078030669,253.783596293781,312.01572970979703,1471.345149118659,1.6914908823977757,2.07961337799729
226.25000000000003,10.191919191919192,3204.9720429831477,1454.3234640762953,1162.8178124668693,41480.90443531727,33166.44181716403,1.250689014636789,28.52247485511321,291.50565160942585,253.27716788348528,311.3414549096189,1468.5266938477273,1.6913553896093685,2.079101926836343
226.25000000000003,10.333333333333332,3195.7583347137784,1452.262001018638,1160.9924330446488,41455.68039676624,33141.217778613005,1.2508798159951382,28.545593266014404,291.2695679739895,252.77611216545912,310.6731882889938,1465.7408616840694,1.6912176805382033,2.0785824435799545
226.25000000000003,10.474747474747474,3186.5861963498382,1450.2400420734662,1159.1965119990375,41430.11395609866,33115.651337945426,1.2510735039846896,28.567763097248626,291.0435300744289,252.2804130420094,310.01099968959045,1462.9873594067062,1.6910779827665272,2.0780558017526682
226.25000000000003,10.616161616161616,3177.459466840045,1448.2564388538528,1157.4293981717524,41404.24492202731,33089.782303874075,1.251269789018219,28.589028718418504,290.8270406821006,251.79005035509732,309.35494735737,1460.2658845780672,1.6909365091606425,2.0775228172770244
226.25000000000003,10.757575757575758,3168.381653374005,1446.3100885243166,1155.6904582958527,41378.1104732668,33063.647855113566,1.2514683998144305,28.609432238341963,290.6196302284641,251.3050004120188,308.70507910042954,1457.5761276558098,1.6907934587636708,2.0769842524994377
226.25000000000003,10.898989898989898,3159.355957930981,1444.3999316731556,1153.9790767567763,41351.74535250718,33037.28273435394,1.2516690820188858,28.62901364486108,290.4208549163792,250.82523646613606,308.06143330395224,1454.9177735251715,1.6906490180753,2.0764408201505393
226.25000000000003,11.04040404040404,3150.385300627984,1442.5249503175062,1152.2946551889856,41325.18202435462,33010.71940620137,1.251871597096769,28.647810920191542,290.23029512852037,250.35072907949308,307.42403980503235,1452.2905029349622,1.6905033616661729,2.075893186563812
226.25000000000003,11.181818181818182,3141.4723408682075,1440.684165946367,1150.6366120631496,41298.45082971906,32983.988211565826,1.2520757212506453,28.66586015581745,290.0475538832175,249.8814464553669,306.79292066601613,1449.693993544182,1.6903566530551684,2.075341974821871
226.25000000000003,11.323232323232324,3132.6194963194234,1438.876637652936,1149.004382219301,41271.58012415694,32957.117506003706,1.2522812444576992,28.68319565704968,289.8722554336352,249.4173547143213,306.1680908533292,1447.1279207891378,1.690209045427989,2.0747877675731026
226.25000000000003,11.464646464646464,3123.8289600744884,1437.1014603477213,1147.3974163725559,41244.59640466344,32930.133786510196,1.2524879695921327,28.69985004029144,289.7040439751653,248.95841812984474,305.54955883804166,1444.5919585790411,1.690060682294361,2.0742311096113797
226.25000000000003,11.606060606060606,3115.102716232827,1435.3577630530197,1145.8151806027936,41217.524426245465,32903.06180809223,1.2526957116224475,28.71585432371606,289.5425824502262,248.50459933046156,304.93732712987844,1442.0857798529507,1.6899116980909215,2.0736725102463422
226.25000000000003,11.747474747474747,3106.442554106739,1433.6447072780888,1144.2571558371608,41190.387309421334,32875.9246912681,1.252904296874776,28.73123801197942,289.387551440928,248.05585947407846,304.3313927545357,1439.6090570253193,1.6897622187359496,2.0731124454878853
226.25000000000003,11.88888888888889,3097.8500812261323,1431.961485473832,1142.7228373325759,41163.20663963552,32848.744021482285,1.2531135623546452,28.746029175508678,289.23864814125625,247.61215839938384,303.73174768263755,1437.1614623427588,1.6896123621412467,2.0725513600653116
226.25000000000003,12.03030303030303,3089.3267352895373,1430.307319564985,1141.2117341636863,41136.00255945179,32821.53994129854,1.253323355120561,28.76025452485479,289.09558540129854,247.17345475828654,303.1383792173081,1434.7426681704114,1.68946223868589,2.0719896692988877
226.25000000000003,12.171717171717171,3080.8737951875464,1428.6814595575413,1139.7233687205976,41108.79385427151,32794.331236118276,1.2535335317036758,28.773939480535283,288.9580908369439,246.7397061327119,302.5512703462611,1432.35234722307,1.6893119516559318,2.0714277608392737
226.25000000000003,12.313131313131313,3072.492391206395,1427.0831822188247,1138.2572762194784,41081.5980322085,32767.13541405526,1.2537439575687412,28.787108238732763,288.82590599934645,246.31086913852045,301.9704000633535,1429.99017275367,1.6891615976534144,2.0708659962877958
226.25000000000003,12.454545454545453,3064.183514503493,1425.511789827289,1136.813004228438,41054.431398698915,32739.968780545674,1.253954506611923,28.799783833196464,288.698785598851,245.88689951879394,301.39574366375626,1427.6558187088947,1.689011266977969,2.0703047127095076
226.25000000000003,12.595959595959595,3055.94802593344,1423.9666089891468,1135.3901122102852,41027.30912632642,32712.84650817318,1.254165060691857,28.81198819363546,288.57649677886155,245.46775222835953,300.82727301622936,1425.3489598601138,1.6888610439835658,2.069744224048919
226.25000000000003,12.737373737373737,3047.786664291736,1422.4469895187312,1133.9881710832071,41000.24532029217,32685.782702138928,1.2543755091907023,28.82374220087044,288.4588184355241,245.05338151106645,300.26495681542286,1423.0692719160734,1.688711007412735,2.0691848224572067
226.25000000000003,12.878787878787879,3039.700054033776,1420.9523033795494,1132.6067627999703,40973.253079901166,32658.790461747925,1.254585748602407,28.83506573897775,288.3455405795791,244.64374097106153,299.70876081665585,1420.8164316224588,1.6885612307103173,2.068626779538576
226.25000000000003,13.020202020202019,3031.6887125184944,1419.4819436829741,1131.245479945887,40946.344556394906,32631.881938241666,1.2547956821457311,28.845977744638244,288.23646373708704,244.2387836390551,299.15864805521903,1418.5901168522728,1.6884117823184888,2.0680703475225353
226.25000000000003,13.16161616161616,3023.75305681923,1418.0353237415422,1129.903925355454,40919.531007416736,32605.068389263495,1.255005219399911,28.856496253879584,288.1313983860882,243.83846203438924,298.61457905191685,1416.3900066901329,1.6882627259546035,2.0675157603679244
226.25000000000003,13.303030303030303,3015.8934101384193,1416.6118761739542,1128.5817117474087,40892.822848365366,32578.360230212125,1.2552142759610927,28.86663844638268,288.0301644265454,243.44272822354648,298.07651200628385,1414.2157815127316,1.6881141208732506,2.0669632348040006
226.25000000000003,13.444444444444445,3008.1100078578843,1415.2110520570309,1127.2784613936278,40866.22970332992,32551.767085176678,1.2554227730985286,28.87642068928887,287.93259066340323,243.05153387578451,297.5444029784807,1412.067123031375,1.6879660221577173,2.066412971364169
226.25000000000003,13.585858585858585,3000.403003250332,1413.8323201341975,1125.9938057173267,40839.76043966007,32525.297821506832,1.2556306375357902,28.88585856898763,287.8385144168709,242.66483031507383,297.0182060620716,1409.943714531761,1.6878184807537664,2.0658651550824025
226.25000000000003,13.727272727272727,2992.7724728880858,1412.4751660435202,1124.727385105326,40813.423230746455,32498.960612593215,1.2558378010074396,28.894966943078234,287.74778093819424,242.282568572276,296.49787354551694,1407.8452406696008,1.6876715440393464,2.0653199567746547
226.25000000000003,13.868686868686869,2985.218421739581,1411.1390916145206,1123.478848511129,40787.22558134875,32472.76296319551,1.2560442001063112,28.90375996506697,287.6602431033915,241.9046994318754,295.9833560670143,1405.7713877722583,1.687525255755113,2.064777533546459
226.25000000000003,14.01010101010101,2977.7407880123988,1409.8236141866466,1122.2478532047528,40761.17437130799,32446.711753154752,1.256249775983689,28.912251122154643,287.575760981894,241.53117347908503,295.47460276058325,1403.7218438458594,1.6873796562923349,2.0642380296820804
226.25000000000003,14.15151515151515,2970.3394477313204,1408.5282659682157,1121.0340645047136,40735.27589213546,32420.81327398222,1.2564544741024624,28.920453267676688,287.4942014635021,241.16194114442584,294.97156139473145,1401.6962986546619,1.6872347828797758,2.0637015773873553
226.25000000000003,14.292929292929292,2963.014219075111,1407.2525934293992,1119.8371555237447,40709.535881676275,32395.073263523034,1.2566582440026568,28.928378651958507,287.41543790565447,240.79695274664093,294.4741785041418,1399.6944438006763,1.6870906697612948,2.0631682974937067
226.25000000000003,14.434343434343434,2955.764866484332,1405.9961567270432,1118.6568069272403,40683.95955694525,32369.49693879201,1.25686103907871,28.93603895166517,287.3393497998029,240.43615853396506,293.98239951468713,1397.7159728031431,1.686947348364599,2.0626383001253368
226.25000000000003,14.575757575757574,2948.59110455276,1404.7585291595299,1117.4927067037638,40658.551645235595,32344.089027082355,1.2570628163678184,28.94344529772081,287.26582245576594,240.07950872382136,293.4961688621509,1395.7605811778355,1.6868048474615065,2.06211168533158
226.25000000000003,14.717171717171716,2941.4926017130465,1403.5392966498084,1116.3445499467707,40633.316413584995,32318.853795431754,1.2572635363488196,28.95060830186592,287.1947467030376,239.7269535409611,293.0154301049177,1393.827966515813,1.6866631933201315,2.0615885436861703
226.25000000000003,14.858585858585858,2934.4689837265164,1402.338057254865,1115.2120386467893,40608.25769668257,32293.795078529332,1.2574631627510742,28.957538081919367,287.1260186080757,239.37844325406058,292.5401260308842,1391.917828561284,1.686522409849337,2.0610689568550633
226.25000000000003,15.0,2927.5198369866625,1401.154420700046,1114.0948814933836,40583.37892329589,32268.916305142648,1.2576616623728447,28.964244285807972,287.0595392066624,239.03392821079586,292.0701987588381,1390.029869288291,1.6863825187358132,2.060552998134403
300.0,1.0,1148.9814613763035,1706.5400648520163,1418.7666258208938,49306.022207485184,40991.55958933194,1.2028335272297639,28.892390646428094,287.7734390311222,158.61216525023363,201.9338276425073,885.8967078643798,1.7557961064116803,2.2353558301670016
300.0,1.1414141414141414,1164.2598792388983,1772.388404111243,1472.8205585561818,49192.38613051547,40877.923512362235,1.2033973818567076,27.754856676114844,299.5678455550615,162.8262694177456,207.1565826792793,909.7052525716721,1.7552720845257852,2.23315419559117
300.0,1.2828282828282829,1317.1012126280273,1813.0738074581864,1506.9712264623167,49247.32861454462,40932.86599639138,1.2031243700083507,27.162340778385754,306.10258099586974,175.10280374820596,222.84948717288464,978.1525481124942,1.755525673056732,2.234218913605112
300.0,1.4242424242424243,1497.5950250599699,1825.290623258802,1513.9110853645045,48738.94655050447,40424.48393235123,1.2056788809491588,26.70201990271986,311.3795378942973,187.92158941222405,238.42814942507542,1051.1751407237794,1.7531628968513127,2.2243499879092243
300.0,1.5656565656565657,1639.937121960138,1820.076291364934,1502.47994797928,47648.39583925857,39333.933221105326,1.211381418975206,26.17933988004728,317.59634338565394,197.67967515836912,249.14531035418133,1109.0450260147302,1.7479681536086458,2.2030492905816264
300.0,1.7070707070707072,1751.1288173071277,1803.9473859269738,1479.3864115443027,46212.74364218789,37898.281024034644,1.219388911409473,25.617567342986046,324.5609743826709,205.1739156190573,256.3098539325247,1155.7933109498567,1.7408551862547683,2.1747322858286045
300.0,1.8484848484848484,1842.7292107488543,1782.5775645805647,1450.9174832496694,44687.84565567526,36373.38303752201,1.228586453164838,25.069229268679916,331.66008133089525,211.22523964065206,261.3661258547663,1195.3181166029556,1.7329378410233314,2.1443045851241194
300.0,1.9898989898989898,1923.7154229266337,1759.407604257576,1420.991474259869,43226.452461924004,34911.98984377076,1.2381549334586774,24.568753913147056,338.4161299977067,216.40250440122105,265.3065474727048,1230.2679674692815,1.7249767334442307,2.114798176144632
300.0,2.1313131313131315,2000.214094811058,1736.3241161902986,1391.7898851313103,41901.792784678255,33587.33016652502,1.247547589431204,24.132471808671163,344.53423105898867,221.07827056908945,268.7496841656584,1262.377339840694,1.717424064622355,2.087754593690461
300.0,2.2727272727272725,2076.5956775412383,1714.3729552648329,1364.5416596739785,40745.61089809769,32431.148279944453,1.2563727483955582,23.76706350445396,349.8312955908543,225.51115474813804,272.0964956974096,1292.8605285737747,1.7105549414138776,2.0639156665062783
300.0,2.4141414141414144,2156.0356319021403,1694.1288110357218,1339.931134483879,39768.10578437327,31453.64316622003,1.264340209311036,23.47407441826142,354.19767655184256,229.8836842639125,275.6103378071089,1322.5825424720474,1.7045354523378216,2.0435882317063085
300.0,2.5555555555555554,2240.4244849268493,1675.8314247272697,1318.2290831939752,38964.05620689729,30649.593588744046,1.2712748080681466,23.250582148045364,357.6023415332946,234.3034134328461,279.4310369349048,1352.0584054546093,1.699432184343133,2.0267485245478762
300.0,2.696969696969697,2329.974856983952,1659.422056770155,1299.3051218507915,38313.11810382885,29998.65548567561,1.277161175510796,23.0882299940018,360.1169349193634,238.7903872528239,283.5622206084179,1381.3935622935544,1.6951966587023033,2.013036347232235
300.0,2.8383838383838382,2423.259195163021,1644.6164531965069,1282.7072046593985,37783.23454450226,29468.771926349018,1.2821448630073045,22.97388821026694,361.90924853710834,243.2869837838734,287.88999509474337,1410.3335178539674,1.6916780813339234,2.0018218277133766
300.0,2.9797979797979797,2518.065764360911,1631.0662711825137,1267.885775330533,37340.7704829082,29026.30786475496,1.2864457531730733,22.89347229026835,363.18049585198077,247.70367043962972,292.25615074237487,1438.4776846344412,1.6886902213808832,1.9924214405912442
300.0,3.121212121212121,2612.5558372708156,1618.588319658416,1254.5453891918933,36967.3215758737,28652.85895772046,1.2901791625897396,22.839236590855432,364.0429304665225,251.96734433291488,296.5482147604035,1465.4575433527377,1.6861324768571728,1.9844618245484824
300.0,3.2626262626262625,2711.568500105522,1611.476438075907,1249.7603467101305,37041.64930519472,28727.186687041478,1.2894283630601322,22.98615631601925,361.7160913657765,256.0061224922675,301.4509051857458,1488.4955869512507,1.6866441950835407,1.986047889731911
300.0,3.404040404040404,2811.421909417411,1609.239188214426,1252.8275662884014,37540.74853612156,29226.28591796832,1.284485775629859,23.32825897545777,356.4116219260244,259.632493198114,306.7380375560629,1506.5415603437375,1.6900462997120054,1.9966741410790105
300.0,3.5454545454545454,2904.3632710304714,1606.8542436365105,1255.4702574835267,38021.45250785559,29706.98988970235,1.2798823660365324,23.662041942154207,351.383986152984,262.8540106404394,311.5358514002711,1522.3328327813228,1.6932678767346432,2.0068693201293684
300.0,3.686868686868687,2990.426265024009,1604.2720881952287,1257.5827560584262,38474.389230362816,30159.926612209576,1.275679139576796,23.98245878206712,346.68933213680236,265.7086224384911,315.8638213888,1536.1556385488,1.6962548565053168,2.0164401746093468
300.0,3.8282828282828283,3069.6145182625896,1601.5211771724846,1259.2036004046406,38898.931470328826,30584.468852175585,1.271852444400446,24.28873999593662,342.3175767678441,268.22096426178865,319.7441336955472,1548.163329587231,1.6990126745084249,2.0253798477073164
300.0,3.9696969696969697,3141.7431353464394,1598.612059472109,1260.3540275620533,39294.2634188332,30979.80080067996,1.268383346673125,24.580237078787512,338.2580319100557,270.403669074356,323.18500479810336,1558.4390846612903,1.701544941619815,2.033677323995083
300.0,4.111111111111111,3206.4644832212307,1595.5358636893477,1261.0318722155398,39658.789230342176,31344.326612188936,1.2652621229042444,24.856093888506777,334.50399147380796,272.26023569689977,326.18262570533903,1567.016546571265,1.7038498069717591,2.0413050860071373
300.0,4.252525252525253,3263.378454921764,1592.2726214289212,1261.2211711870584,39990.434052191704,31675.971434038463,1.2624848502426247,25.115318516438407,331.05145024186265,273.79037109124846,328.72804509496035,1573.9091209555759,1.7059220935398443,2.0482255554077087
300.0,4.393939393939394,3312.2120327308176,1588.8039321675062,1260.9084460469876,40287.38259826554,31972.9199801123,1.2600470217710793,25.357051164459275,327.89548612051874,274.997326925028,330.81754965675333,1579.1480213893922,1.707757917282878,2.0544064770362844
300.0,4.535353535353535,3352.9964049449886,1585.1252349244307,1260.0989692375801,40548.92143260946,32234.45881445622,1.2579370935312382,25.580894518118367,325.0262656868506,275.8944663742421,332.4624921996262,1582.8152284375096,1.7093596397476025,2.05983821772295
300.0,4.6767676767676765,3386.143414361024,1581.2518360693862,1258.8248730844882,40775.93002512288,32461.467406969638,1.256133295328728,25.787119480273354,322.42696298489807,276.5076051024305,333.6933236651034,1585.054243994363,1.7107384910338705,2.064543623613693
300.0,4.818181818181818,3412.3835127941893,1577.2164078972492,1257.141766031648,40970.77727796393,32656.314659810687,1.2546050497359287,25.976636479826077,320.0746418656011,276.8721908516423,334.55604616588676,1586.054707744609,1.7119136289291637,2.068575588289851
300.0,4.959595959595959,3432.619508024436,1573.061146454848,1255.118030768917,41136.786591686716,32822.32397353348,1.2533173039440373,26.150786753836766,317.9431156859312,277.02771425677923,335.10426678407964,1586.0236318040475,1.7129087987964435,2.0720058591561448
300.0,5.101010101010101,3447.7805941097618,1568.8296402936871,1252.8236514651217,41277.62086670157,32963.15824854832,1.25223501205378,26.31109191624805,316.0059888285655,277.01252813048717,335.3914797902937,1585.1594052706591,1.7137487245498821,2.0749123680238895
300.0,5.242424242424242,3458.7251536402255,1564.5614162639006,1250.322658836425,41396.82678172942,33082.364163576174,1.251326131864164,26.459061530855784,314.23875742747555,276.8606911284905,335.4661128108698,1583.636434108003,1.7144565748668832,2.077369959633269
300.0,5.383838383838384,3466.196292204909,1560.2894815346747,1247.6696784638684,41497.590492626165,33183.12787447292,1.250562956259147,26.59608424188685,312.61980307080626,276.6007914076211,335.36944280489274,1581.5998653911586,1.7150527199790129,2.079445514791573
300.0,5.525252525252525,3470.813465620379,1556.0399307752236,1244.9093343723948,41582.65367136591,33268.191053212664,1.2499222937867047,26.72338469530747,311.1305964028288,276.25603083282044,335.135418184279,1579.1665805275381,1.7155544184969125,2.081196366021721
300.0,5.666666666666666,3473.0826231901683,1551.8326061742007,1242.0771267654325,41654.32107381627,33339.85845566302,1.2493850605037877,26.842019498809506,309.7554794087681,275.84489266744885,334.79141752215736,1576.4289865265237,1.7159760064026983,2.0826705691816607
300.0,5.808080808080808,3473.413152377707,1547.6821317506567,1239.2008486148109,41714.50889471896,33400.046276565714,1.2489356616247227,26.952891707506954,308.48128313584573,275.38197077059493,334.3593165125125,1573.4594883897087,1.7163292881606025,2.083907984585691
300.0,5.949494949494949,3472.135495288806,1543.5989679611612,1236.3020476452473,41764.80487776746,33450.34225961422,1.248561361603513,27.056771703424925,307.2969203159138,274.8787556707972,333.85654472995583,1570.314642602514,1.7166239657750917,2.0849415751163933
300.0,6.090909090909091,3469.5168513956,1539.5903393590781,1233.3973247500398,41806.52631875244,33492.0637005992,1.2482517259157273,27.154318424832567,306.19301460903847,274.34430249036245,333.2970053008923,1567.0386444135775,1.7168680323285346,2.085798642353938
300.0,6.232323232323232,3465.774221305583,1535.6609953548334,1230.4994089557529,41840.77062483193,33526.30800667869,1.247998157640768,27.24609842367202,305.16158639908053,273.7857688478614,332.6918274759625,1563.666112963758,1.7170681054044878,2.08650189632444
300.0,6.373737373737374,3461.084862452792,1531.8138116481286,1227.6180158048978,41868.457253376626,33553.99463522338,1.2477935252878987,27.332602000976202,304.1957958432309,273.20883634646117,332.0499634153901,1560.2242594718493,1.717229698674202,2.0870703387408054
300.0,6.515151515151515,3455.594522454845,1528.0502561397905,1224.7605198554802,41890.36163566021,33575.89901750696,1.2476318687347123,27.41425647968214,303.28973628431027,272.6180364144749,331.3786541045281,1556.7345544334055,1.717357438485751,2.0875199750781843
300.0,6.656565656565657,3449.4238714510916,1524.3707461028646,1221.932476767945,41907.142282457324,33592.67966430409,1.247508168483155,27.49143696807038,302.43826933491977,272.01700093039057,330.68379069117975,1553.2140036431315,1.7174552353488313,2.0878643820975693
300.0,6.797979797979798,3442.6735167630914,1520.7749204788772,1219.1380271021628,41919.36233461656,33604.89971646332,1.2474181648600462,27.564475038434065,301.63689337671434,271.40865482708676,329.9701943161353,1549.6761246429799,1.7175264189304336,2.0881151581501114
300.0,6.9393939393939394,3435.4279185355563,1517.261847022269,1216.380208610864,41927.506695398944,33613.04407724571,1.2473582160260723,27.63366572334536,300.8816384114052,270.79536455417866,329.24183324437786,1546.131695912426,1.7175738449874267,2.0882822805599197
300.0,7.08080808080808,3427.7584575109295,1513.8301797291067,1213.6611981066233,41931.99567642164,33617.5330582684,1.247325186049256,27.699273166773033,300.16898162248333,270.1790528541022,328.501991936599,1542.5893340035777,1.717599979636276,2.088374389873473
300.0,7.222222222222222,3419.725850813495,1510.4782785188825,1210.9824993870884,41933.19591576336,33618.73329761012,1.2473163561681337,27.76153521180156,299.49577913179394,269.5612880535182,327.75340336942287,1539.0559404531853,1.7176069667172982,2.0883990170014997
300.0,7.363636363636363,3411.382064568785,1507.204300207963,1208.3450897132354,41931.42915439781,33616.96653624457,1.2473293540387975,27.82066714420344,298.85921049472734,268.94335384971373,326.99835313876326,1535.5370497064996,1.717596681587338,2.088362765601252
300.0,7.505050505050505,3402.771837247246,1504.006267643528,1205.749534408372,41926.97933136318,33612.516713209945,1.2473620969561496,27.876864766696908,298.25673323515605,268.3263041829973,326.23876183777844,1532.0371015080198,1.7175707744453836,2.0882714593708567
